2020-02-16/16:36:58		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:08		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:09		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:10		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:11		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:12		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:13		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:14		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
2020-02-16/17:34:15		 phising_08012020_120000.csv: File loaded successfully!!
